,method,num_clusters,sse,silhouette,calinski-harabasz,davies-bouldin,eps,min_sample,linkage,threshold,branching_factor
717,birch,27,,0.0626283940008773,535.2050639224411,1.5664652850121934,,,,0.53,53.0
718,birch,28,,0.06512013971855943,523.5870145851834,1.5614069054492172,,,,0.53,53.0
719,birch,29,,0.06627229618214348,512.5360538022777,1.535910272109286,,,,0.53,53.0
720,birch,30,,0.06659775980224406,502.331362590481,1.5632213658005425,,,,0.53,53.0
721,birch,31,,0.06634747006816244,492.14677535862177,1.5496383938312184,,,,0.53,53.0
722,birch,32,,0.06653009668593085,482.7279558335604,1.5274377360486386,,,,0.53,53.0
723,birch,33,,0.06933824933142708,474.35918648543804,1.5445121467099248,,,,0.53,53.0
724,birch,34,,0.0685154655573823,465.9668848357281,1.5420846447851704,,,,0.53,53.0
725,birch,10,,0.12336092337895962,962.6178170532662,1.3447399361242807,,,,0.53,54.0
726,birch,11,,0.12619140553502375,914.3100795797881,1.3198063285664803,,,,0.53,54.0
727,birch,12,,0.13018421771261726,876.4488077335761,1.3211200869960378,,,,0.53,54.0
728,birch,13,,0.11412303771415046,834.698578124079,1.379530001196052,,,,0.53,54.0
729,birch,14,,0.11535099918813223,796.8667587643075,1.367309807409122,,,,0.53,54.0
730,birch,15,,0.11360882063875775,763.3258759120912,1.4051450419450302,,,,0.53,54.0
731,birch,16,,0.07661951673735067,737.444130259613,1.5974928194725735,,,,0.53,54.0
732,birch,17,,0.07657472455796241,709.964506382741,1.5753026869755389,,,,0.53,54.0
733,birch,18,,0.077207057771033,685.7405938075601,1.5283700662560837,,,,0.53,54.0
734,birch,19,,0.0772209648895657,662.9160948060521,1.6563738952678344,,,,0.53,54.0
735,birch,20,,0.0732452127637966,641.9794881594495,1.6388111677701147,,,,0.53,54.0
736,birch,21,,0.07575624513899072,622.706523877649,1.6261236611357073,,,,0.53,54.0
737,birch,22,,0.07710572207693868,604.593169299563,1.6275567521314698,,,,0.53,54.0
738,birch,23,,0.07840435819592624,588.38419244764,1.5769314914094605,,,,0.53,54.0
739,birch,24,,0.08038654877313525,573.9379964941476,1.5481528850165878,,,,0.53,54.0
740,birch,25,,0.07936433419825431,560.3199900852751,1.5754403554393535,,,,0.53,54.0
741,birch,26,,0.0792461676221812,548.2261988973288,1.589124610227566,,,,0.53,54.0
742,birch,27,,0.0807230191458374,535.2931472662447,1.5528695385284754,,,,0.53,54.0
743,birch,28,,0.07489315536097974,524.0524846359037,1.5537047652320621,,,,0.53,54.0
744,birch,29,,0.07548136434010475,512.8934016618119,1.5618504387207695,,,,0.53,54.0
745,birch,30,,0.07508672420871784,502.7992985049864,1.543914854051855,,,,0.53,54.0
746,birch,31,,0.06634518334940949,495.5160150361676,1.5613858706633503,,,,0.53,54.0
747,birch,32,,0.06561954735194842,486.6482790839616,1.5533350576523473,,,,0.53,54.0
748,birch,33,,0.06535077153220839,477.9410766193633,1.5419558135517646,,,,0.53,54.0
749,birch,34,,0.06552846912430767,469.8734218452897,1.5212870350587322,,,,0.53,54.0
0,kmedoids,2,12274.705621847457,0.22563299941699538,1085.3741041184421,1.4377169473992026,,,,,
1,kmedoids,3,11515.167407769022,0.11163828124835658,818.7430882943485,1.6931471791792607,,,,,
2,kmedoids,4,11302.559175204926,0.03028341292706805,581.3486135212405,2.1565984655667774,,,,,
3,kmedoids,5,11003.948186936805,-0.00529011864299695,504.07796240983225,2.16655939895763,,,,,
4,kmedoids,6,10884.783345097636,-0.04755336877987898,430.539372244999,2.284597290721886,,,,,
5,kmedoids,7,10792.038236906068,-0.024068883887604264,396.2372041988868,2.3144746857138445,,,,,
6,kmedoids,8,10882.850953230496,-0.05169936704914962,318.2740759060735,2.6332238001994375,,,,,
7,kmedoids,9,10463.589336092644,0.0037456383741762285,336.38476350413936,2.200779952612813,,,,,
8,kmedoids,10,10509.567518113006,-0.033692185194960374,291.84932285947076,2.5286835751810828,,,,,
9,kmedoids,11,10325.363767279632,0.007232357568254294,327.87351451900514,2.3940397976197514,,,,,
10,kmedoids,12,10297.833884636939,-0.0015215624463194052,299.9301798878754,2.457503914517837,,,,,
11,kmedoids,13,10297.43978660541,-0.042177716496306965,247.9448822531761,2.4864674951058934,,,,,
12,kmedoids,14,10198.030458194156,-0.04530180819989192,237.76579009907934,2.6819107585536046,,,,,
13,kmedoids,15,10189.480429075513,-0.05262860911047346,221.2096341365497,2.698019905353379,,,,,
14,kmedoids,16,10153.252358322721,-0.07002305976005643,207.67013627611166,2.6353505053055444,,,,,
15,kmedoids,17,10124.973104219056,-0.07195913898219498,196.01219516142118,2.6291923485538993,,,,,
16,kmedoids,18,10018.706620863488,-0.0636366855563348,192.87186528791196,2.497347605153033,,,,,
17,kmedoids,19,9994.872302812411,-0.06047102071903414,180.32579595007311,2.494664301047853,,,,,
18,kmedoids,20,9912.720117516328,-0.05567493618398265,179.64504283216488,2.5267687504698197,,,,,
19,kmedoids,21,9922.995119466032,-0.05518559266038271,172.08187531096604,2.586503408490919,,,,,
20,kmedoids,22,9904.372175591114,-0.0624792068113732,164.7056396279216,2.57458948946729,,,,,
21,kmedoids,23,9980.326511107583,-0.08688527544604722,135.13432074047788,2.7133878799200475,,,,,
22,kmedoids,24,9931.387612927954,-0.08754708819375323,133.7325985276444,2.6545650864262456,,,,,
23,kmedoids,25,9903.879763484536,-0.08930705494801758,129.33481185250935,2.6413700742031643,,,,,
24,kmedoids,26,9863.031755799868,-0.08502781790248219,126.88591879367506,2.616194773932011,,,,,
25,kmedoids,27,9887.01556191461,-0.08518656899316827,120.72715536229633,2.6456797303229926,,,,,
26,kmedoids,28,9656.791669568542,-0.06844139119219537,139.72878367853417,2.5816956419831087,,,,,
27,kmedoids,29,9635.459821337712,-0.07136878707410178,135.7597123354285,2.5991745159423685,,,,,
28,kmedoids,30,9618.931343661014,-0.07292638232683374,132.42241514234468,2.5778555008362503,,,,,
29,kmedoids,31,9610.957630760578,-0.07346987730584806,128.156863962343,2.576503149672826,,,,,
30,kmedoids,32,9476.337651576061,-0.04576868939513306,157.50355449632258,2.5201301493391632,,,,,
31,kmedoids,33,8516.664036103395,-0.02663417913820693,300.575856048794,2.540034283078969,,,,,
32,kmedoids,34,8511.990707962876,-0.028581595002471535,291.75274923880517,2.52837177521119,,,,,
