locus_tag,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS05560,-0.04075094988236859,-0.9733066483196353,-0.17836324896382003,-0.1611159948666908,-0.7965948038462084,-0.3498153374706118,-0.6902136678283372,-0.19254062661539995,0.43920553267978835,0.14503021895084295,-0.49918606144107164,0.08534266711668208,0.0924318919728693,-0.4498097338208814,0.05341332876728846,-0.4510467175704912,0.3926262624224689,-0.6253590601077849,0.2247361368385982,-0.7670523461345252
EQU24_RS05565,0.5137761411206742,-1.364222813093616,-0.3020291755429137,-0.3523755478917297,-1.270587788370382,-0.46159433321794247,-1.2523657175678164,-0.21088213399300018,0.37214587608480254,0.09413819670887978,-0.718770719757534,0.1306119246015306,-0.053656010317150664,-0.6776812843539176,-0.008969885647587304,-0.5959875341787377,0.11374812958772344,-0.7390243780820638,0.22631769258643317,-0.9006925754300147
EQU24_RS05570,0.5633850664651417,-1.1801081786271266,-0.5580685178373582,-0.3567035042233412,-1.3018266221681163,-0.6939857510587536,-1.3245741417683805,-0.4591696878603067,0.26011570375140824,0.03138811524727823,-1.1088573199205536,-0.036149063137824226,-0.3001416597272397,-0.32267212653144367,-0.16666586143250148,-1.0517514409725615,-0.01985483936092803,-0.9383922979037006,0.22778194310824268,-0.9491807999834249
EQU24_RS05575,0.3841273556848966,-0.3419077212831425,-0.6094718718951091,-0.5703951205706863,-1.1951454920422093,-0.6203121927001636,-1.1617302328952461,-0.7422320745715474,0.44185548547981657,-0.31589249755043386,-0.9761769332504149,0.47339825866464547,-0.34914452366430393,0.13324530495906753,0.2519298021087264,-1.1218200323589607,-0.0903244856624675,-1.1758502645320814,0.22562343566080903,-0.5030643262957982
EQU24_RS05580,-0.28837901794104126,0.038212157015160814,-0.37564761610335823,-0.6055855589828795,-0.551802225766624,-0.24894591330871696,-0.9104791408631548,-0.5604411644279427,0.7787809243976144,-0.4420200960441726,-0.57400023005807,0.5658512605279,-0.35372068582282234,0.3800584719314819,0.3632388839220795,-0.9661465858995504,-0.3388915660025853,-0.9938199598326116,0.18980974638123954,0.5773672227010632
EQU24_RS05585,0.15201237104987853,-1.1682906903043786,-0.6027056744967166,0.14155189256904482,-0.4754262549394248,-0.278124317601209,-0.2877544925776077,0.05748942875274694,0.22238661884993183,0.3065410071510295,-0.5510397849512956,0.1749928877305398,0.10882243759855526,-0.18253395636746994,0.1538253501895661,-0.38081229490263957,0.22987475343535055,-0.2819234089142533,0.22468448004319214,-1.007012914064333
EQU24_RS05595,0.3420165920204919,0.709989237918898,-0.23632832844565632,-0.28400704629592477,-0.5406629506439954,-0.3174464033743069,-0.4205698881905716,-0.1275638907802771,0.33643471936674785,-0.01068585274538922,-0.2208280751682558,-0.5690819075071584,-0.2594508483753098,-0.1007763162574256,0.06202945165864003,-0.23395101776276328,0.21067560726899007,-0.3394841815095551,0.17527318265972963,-0.6817768868433274
EQU24_RS05600,-0.10737612597491814,-0.08287498149505282,-0.7229427620738211,-0.571444910266536,-0.4632000982299693,-0.7763430878453921,-0.5533146171881087,-0.648072980446002,-0.21232831474455613,-0.08597787965315228,-0.9559349501494411,-0.46418556960251184,-0.6223398991380704,0.014805608630459596,-0.1451679038694546,-0.6636655899105994,-0.3221143585415473,-1.211308190945814,0.17924988554819687,-0.05705602822214627
EQU24_RS05605,-0.04944408745767466,-0.24816274022650364,-0.11185165468218526,0.20069510688047348,0.42034257638562583,-0.39657687210281106,0.21074252142808272,-0.2584412020053955,0.28525632584695926,0.526458456319102,0.04532654755048164,-0.48562841611229446,-0.050705102047202154,-0.4246713905321176,0.05751058977214261,-0.009101222176359412,-0.012709272229120895,-0.30769318355428976,0.1860555518205733,0.5606053720436842
EQU24_RS05610,0.9770498231438084,-0.6707864699874918,0.6112733487809394,0.2042514074021378,0.48599116391447367,0.4839781393681471,0.3105991900313323,0.7727882175934221,0.5078072290161083,0.3750011822939318,0.1803067452520731,0.06376894703055397,-0.005884418227643317,0.11117741007415852,0.23495100568926044,-0.048222860407313876,-0.3278139859900924,0.15652463381866075,0.20214346820020318,0.5901716715253097
EQU24_RS05615,0.4424628504655627,0.15685123006906546,0.4373993583510572,0.09440392732901762,0.5707724359247873,0.062121369749962574,0.5031334342995265,0.1255536878951107,0.22244288501308643,-0.09301245434201892,0.5628982270311096,0.27228380419128445,0.0017415578833565944,0.39727985584100434,0.0907427618555238,0.1615629476700388,-0.22333818197247463,0.31789752854450126,0.18751052688404682,-0.24138685690212047
EQU24_RS05620,-0.7211352422679032,0.898517975404545,0.10863023371249594,0.41043843307102246,0.620945792078625,-0.23739340010906607,0.6220044716392754,-0.16126283948760006,-0.06837276105384948,0.24610383232623687,0.8080257042979015,0.38452719081415365,0.33467069169968067,0.039669177661368425,0.4751815143160885,0.571296908681993,0.31313198347266613,0.6947228009387568,0.18409481903569266,0.25379238567487655
EQU24_RS05625,-1.1017966643000898,-1.0764488547264053,0.24074623644224877,0.21714294436228454,0.28634319591969964,0.34216175191518305,0.3282909077344616,0.5116554247385975,0.6519600246747249,1.0619561773903905,-0.29696500595600167,-0.29049280202173516,-0.33145693443495117,-1.2277045008198975,0.6965314590922239,-0.21465729350216894,-0.0851726978116812,-0.8424771731152435,0.20595016228208515,-0.14405495141943364
EQU24_RS05630,0.1627354622487517,-0.8113083318440626,-0.19972335746500888,-0.07348325638297314,-0.30672515920653565,-0.11230621192825001,-0.32996565654033355,-0.05415036689644872,0.18553681753199397,0.5019227598425097,-0.4688959375345151,-0.4213455525312462,-0.04764255320818274,-0.03981197619317856,0.05468398813650741,-0.4552146051819348,-0.014546583589550605,-0.5822582833258264,0.2188027681798319,-0.3561996310565746
EQU24_RS05635,-4.285113019985562,1.4578665060158051,-1.4706131601329686,-0.3953684048372994,-4.5820858035572165,-1.1722588905142068,-3.905637914845537,-2.2173878924851578,-2.2951292203250135,0.5050473129008729,-2.2391987347506856,-4.977679173279152,0.002804445258214059,1.8348153894512984,-3.8786465469460993,-1.6485483660687066,1.015052973642507,-2.3627289989782585,0.23431034806037937,0.4234553959991606
EQU24_RS05640,-5.181299706611974,2.0371485101942386,-1.2532671906804695,-1.0765349932632948,-4.5176549521107665,-1.5055878987949636,-4.036671224518872,-2.2296495823495066,-2.3468953437113056,-0.9181091485174733,-1.770489564761333,-1.7458466664103518,-0.392393394334028,1.4891110904215732,-1.808460183137999,-1.9419378196570136,0.5285573310611458,-3.0392222205659576,0.23406666605369714,0.9883691173271446
EQU24_RS05645,-4.841118439984452,3.260400501100152,-3.2758794717787367,-1.7086399089918003,-4.639727428398113,-2.9016503659226407,-4.527727107574529,-2.9795509743885304,-3.443905805596933,-0.6530555232382289,-3.000082186968589,-1.2062324749285334,-0.5861308235888895,0.7333978670643959,-0.8807488992908288,-1.7557553599532558,0.30775034005190066,-2.5941763277566365,0.23411553380629807,0.12028055508699835
EQU24_RS05650,-0.09056484315843717,-0.6471538014372993,0.007948963593167668,0.18449224015604346,0.8354708054896696,0.14991520270841938,0.7791274788637369,0.1669275773902168,0.5736991755136548,0.2688641366007888,0.01738320581958433,-0.3223404663975794,0.027540320887536957,-0.2962771059700839,0.014859816796430548,0.02061447013481192,0.05093623088900538,0.1924865254356657,0.2133405917597075,-0.06895448479818399
EQU24_RS05655,1.4615365805466225,-0.17684300271294318,0.45319333048298793,-0.2095479492281209,0.5821689047522614,0.4372393622578374,0.5977781593347442,1.148443918229096,0.7023603150169655,-0.29095866226340256,0.8900742157984395,0.40747104613351454,-0.2756408957301759,0.2616507989855962,-0.21443682791014568,-0.005773154193497875,-0.41730023816827616,0.3165935372581709,0.22716778051080577,0.9378579265898132
EQU24_RS05660,1.0440489501279961,0.2735186740357141,0.397092328290107,0.05219588024087727,0.9683405849938588,0.5950536351850454,0.9451148156090476,0.8709485589094995,0.9934057042531368,0.005659986791529392,1.0387721981464144,1.1139832432084338,-0.014528022149873414,0.0596641329568398,0.9338171464183658,0.39308221334675914,-0.1219379830785106,0.5245342984072987,0.18408750656293832,0.23185163835361836
EQU24_RS05665,0.4538875092304191,0.41547835521372395,0.6629720714999954,0.3874003652366922,1.1416444503375416,0.8630973620569826,0.8834163252442506,0.8427639376164305,0.7530023210207045,0.27697448279570575,0.7751723485119867,0.7071743313580524,0.27405686569555987,0.3899529967657204,0.41136597609808406,0.24827715189996472,0.11847084086301349,0.7347337581805373,0.17079830244040747,1.4089843249918859
EQU24_RS05670,0.9441892676814748,0.9587044774789998,0.3695915382888205,0.2550630714166764,1.3316190952370006,0.4250207019088133,1.2693631778155483,0.3147886957032896,0.8971995746706452,0.10838994937637059,0.550672219953269,0.7570289071357066,0.17466213558537358,0.10674319437435799,1.0467629307909079,0.25016672735948164,-0.009248849751030047,0.5760775917087215,0.11100932900736818,1.1287176731367417
EQU24_RS05675,-4.105629925437696,-4.083965079967526,-2.7140929239272187,-4.508595347559621,1.082598346371873,-2.4228145449335927,0.9765738364834889,-2.183879971706016,-2.927631714486246,-6.248288322289198,-3.4996671464562334,-5.4997429195624665,-4.609742799046154,-6.36726667195418,-5.3850527008710145,-2.2951092326673317,-5.131400351440298,-3.9207241264852692,-7.183625705535836,-3.542146516895404
EQU24_RS05680,1.2101015120342606,-0.026386660839621077,0.6245196046792871,0.6497471325756163,0.861174405972927,0.896379431647662,0.7693366194952708,0.8172424537023179,1.1689953492169967,0.5985813968899047,1.2629928334193972,0.909887767262268,0.7379577445780742,-0.025082338085815028,0.313269866340703,0.31315674837596846,0.4943208548936041,1.1541803966792892,0.18532869414398376,1.35969077900687
EQU24_RS05685,1.6500734388596758,-0.25270878140802744,0.6585860941633427,1.0669785270033318,0.9841241243701578,1.12534879401209,0.9384143964199962,1.107882837807166,1.2271483881510954,0.8581059265076108,1.4118991022095,1.0976637822158164,0.9607610137007973,-0.2600606132234285,0.6858465385083238,0.8224298854802914,0.6666038970115757,1.322601999393872,0.20809724629627635,0.5971593647429072
EQU24_RS05690,1.8392128374077767,0.04295690107043315,0.45747916673371714,1.323003919457449,1.2225345497673152,1.2220623391711183,1.1075615101346876,1.2505120148523827,1.3645972719161892,1.2473242448183466,1.5956629069242856,1.1284329466672078,1.2345895619875538,-0.49661996314855683,0.4027715483665494,0.76512767079152,1.0175235778344631,1.4903854398126575,0.20485192534305455,0.3717411074225474
EQU24_RS05695,-0.40144371659838973,-0.15656531142856198,-0.6246242610370084,-0.5818796720989177,-0.4908817687744298,-0.7359409978689366,-0.41064854036520554,-0.8434470687746616,-0.28383442035847206,-0.2154478014553891,-0.9987482187088328,-0.7414259718639945,-0.6258694680774591,0.21546168465450194,-0.8742199301522233,-0.9969737406465478,-0.440336055770808,-1.0685103339059305,0.18719091189896833,0.15272023723359596
EQU24_RS05700,0.07964041290907842,-0.6643944942637433,-0.484642912901385,-0.20221307280588374,-0.3025940353759387,-0.5162468657346373,-0.28529681948384455,-0.3622236580189535,0.07091142193361909,0.3885996700121247,-0.4907599280893369,-0.5823805119644596,-0.4111867494864158,0.004495027142655231,-0.5120029239184865,-0.7175307502954589,-0.18330766608086016,-0.5662666126136707,0.19573371851297258,0.2226040412788493
EQU24_RS05705,0.498425894635558,-0.5001319226839951,-0.4850797748930518,-0.3797647549751988,-0.8192184770256199,-0.39270111840192873,-0.7121634871529307,-0.3601256197583551,0.04112765859055215,0.02779187669903381,-0.7342416523180548,-0.4031040841678674,-0.4229880417961394,0.16765434587971764,-0.47665615989351257,-1.0531485316040792,-0.28548533530528786,-0.7646900796467361,0.19334872759321678,0.4141571439142504
EQU24_RS05710,0.2145135697420435,-0.6755613356555401,-0.3395386245785079,-0.5061177545990401,-0.78642622575963,-0.5320253579592192,-0.7699065967961907,-0.40187589752903086,0.04286794662929108,-0.2504847971547467,-0.498056639355565,-0.33183038032602974,-0.5384216349632984,-0.3405081467424372,-0.41635344797978163,-0.6871741676615067,-0.44240182634302117,-0.943996335567426,0.17147334037334133,-0.117605856387365
EQU24_RS05715,0.003511865625086566,-0.046933213129393136,-0.5908762808444337,-0.45511200222173154,-0.9990427378559809,-0.6988812528741951,-0.9600773797131958,-0.8050465989230359,-0.13826077610635695,-0.22483196605308745,-0.6816121494172258,-0.32466520963329387,-0.4541052529005987,0.3411932001340081,-0.37085077145131845,-1.1443542161008289,-0.38796468840972687,-0.9317639756229436,0.169803742978162,0.14024665087638544
EQU24_RS05720,-0.27098893009654007,-0.5127293488358761,-0.6241214964603433,-0.5436977170414358,-1.2566377980412313,0.08699428601199655,-1.15325767442539,-0.023383559734681744,-0.7254285126241536,-0.027084216463620796,1.7743550538845112,0.2332778392197125,-0.03134724693980971,0.6047807034117294,0.29933300046034955,-0.27005537222941145,0.27296848677882946,-1.0526408391737154,0.175591629634528,-0.6895600823602447
EQU24_RS05725,0.1091770425013456,2.202435945261738,-0.00909825981243212,-0.1236400515357158,-0.07395716026115652,0.13338317694418036,-0.4761764004826365,-0.21322011362346074,0.3351565714549091,-0.01710297000571723,0.731885527306894,0.7948013084521972,0.01643963480703573,0.6736621977482594,0.35453332105227847,0.20822815211341172,0.46724945692641123,-0.2978935063906922,0.19754652705264286,0.7372138650549908
EQU24_RS05730,-0.8456415059138863,1.047796661753316,0.4530649549857485,0.06335990072285184,-0.3559970639686873,0.21326988304631314,-0.4220552879864857,0.4396700639199249,-0.34037624507677405,0.25587840458579386,0.2491187426541482,0.5804311099447516,-0.035446368271970057,0.4337910812702702,0.9930292938935191,0.8806400814555699,0.3955888066663214,0.11506535718947178,0.17962638855929222,-0.41874206619023063
EQU24_RS05735,1.393953474293217,-0.7860264025019451,2.0677032156318904,-0.5028260630570528,1.329533135302578,2.090392564831258,1.2072135530479238,2.279780432159271,0.396003770088454,1.4119117444179061,-1.0052564749958148,1.5909288619826445,-0.6732391181225118,1.1437323787008518,1.2551628979316485,1.9938365593035232,-0.006702457101903513,2.55571774820856,0.2306330716005792,0.13325941692132817
EQU24_RS05740,1.568965602244236,0.05383146952584245,1.5500849987262983,-0.29208362004070904,0.6629729136576521,1.3976385126796422,0.545935345262641,1.5435741055636314,0.2770901438447264,0.933999081705006,-0.5344683914487737,1.4917795854650904,-0.25117870152629274,1.065965056168246,1.4996061799082774,1.7586628101904496,0.17677407561551442,2.044989245682178,0.22553052832472728,0.5736133984357887
EQU24_RS05745,0.2468939435693096,-0.031381508615540045,1.1050426769199153,0.18389153385916784,1.2043642250482507,1.6325066197985052,1.0188335744077197,1.6258571201472112,0.09963577985963828,0.7091489459841296,-0.030322076943314666,-0.1096376853104967,0.05945458987454857,0.029420389190453936,1.0224786327029853,1.977706468022151,0.31260749332565685,1.3906544699102605,0.046503789111171895,-1.014000080997395
EQU24_RS05750,1.1274818019709694,-1.0485970342718633,1.7892642864207606,-0.1486950132696307,1.3878707848054597,2.3235198260708056,1.0949883222899124,2.5394208517194023,0.6932644841831657,0.8768616727865869,-0.5157370471919406,1.0206055874244893,0.2617182989742336,0.34980813356357104,0.8044846139044839,2.382838411202707,0.02895893672911372,2.2796248017532217,0.01228475316316336,0.11520995061709037
EQU24_RS05755,1.120781682081956,0.27370949943511497,1.683882477975032,-0.09011575647367838,0.8320252341939677,1.86317771533781,0.6549791588127498,1.8892307386076421,0.4812738818976038,0.13768203540882243,-0.08564363715340512,0.4683406929023357,-0.0711256103704562,0.7023651518521788,0.5039140525823441,1.2631303761380295,-0.0789105981355413,1.3438975692358663,0.14606848489257032,0.4274174648802517
EQU24_RS05760,1.818645323147683,0.3392554753362849,2.0524947300745584,0.1941760900231806,1.8009959225465308,1.8960808720514877,1.6783427887563451,1.9327816481220785,1.0841936785519033,0.8394421335555525,0.8350851396342627,0.7508524689431484,0.4501646457068411,0.1960999872169724,0.28017976692533747,1.6192199515782564,0.4742494781047066,2.0032817209853673,-0.33207713880804846,1.216874188886216
EQU24_RS05765,1.2323066450569722,0.4514118244524754,1.2370097148737116,0.07852543041915452,0.9046372218060753,1.2706837236823565,0.8981425139834677,1.1849412838186593,0.5450965296501716,-0.2570296551022617,0.058390472229594974,-0.014772972301416297,0.10575912847791359,0.5279470910257016,-0.3445589267708574,1.1786808808981932,0.06981442828914115,1.1635046388760788,0.12073707689214601,0.9152745795091284
EQU24_RS05770,0.31495020845438737,0.47833715996094744,0.45897060554150027,0.0914333359894719,0.9013757831839783,0.4022205571420924,0.844361056181591,0.3208395904128816,0.44333640769990595,-0.05733392851963548,0.5136297238636246,0.3523400942674965,0.05837516179490784,-0.1101214988805546,0.5381253003392408,0.6595271516226857,-0.211571397227793,0.5841980395522363,0.05544728286315603,0.4998621144598801
EQU24_RS05775,0.7992510406876443,0.6214277964526331,0.7650424905231582,0.24391369536143034,1.0193077152535042,1.1710952593820099,0.9357970890493466,0.99043911148507,0.5454338698957788,0.17796183930149798,0.48350243758567,0.44042795586889455,0.2736465339507966,0.23011211808759857,0.46722913719987547,0.1935088778807559,0.024662394091350702,0.7237541489536453,0.07844134261595351,0.4613836819474604
EQU24_RS05780,0.4303813807003672,0.7551810541008107,0.5443166991747878,0.5020736313179665,1.0102124404622659,0.8368964056103266,0.9269678942816879,0.42087719431634957,0.1514452216734601,0.33942167212103436,0.6101935669757172,0.8546058916309992,0.24743120079552722,0.8953475827039272,0.5397125073744236,0.7158196514855062,0.34802876746386757,0.6829990288534987,-0.008481072500958357,0.1877092790568987
EQU24_RS05785,-4.073107617908476,-4.04549707291707,-4.333912579918584,-4.476820894258665,-2.5468885542500646,-4.02943429741529,-2.009325383316749,-3.433061843028517,-4.942519835819935,-6.203185074185388,-4.9278961966035135,-5.455188534148994,-4.576664759431538,-6.805237305571992,-5.343722502220613,-2.2710776863528057,-5.093724169614325,-3.890871919924528,-8.100580328416449,-3.512802075046041
EQU24_RS05790,-0.5262491856408555,0.14978012674833754,0.3587946404752794,0.1862549641872722,0.29658105912134575,-0.14607762653564593,0.2040934473376576,-0.2099485462336135,0.211243702840348,-0.036277673769762264,0.5730987106658987,0.1939877182981104,0.16830078796502115,0.06073900512268344,0.009814073308192173,0.5586748663052415,-0.06890189785845553,0.24475937555346136,0.14845317698624774,-0.7517027899986469
EQU24_RS05795,0.9003725026616003,-0.31898315271731037,0.9030033602127844,0.5955295647857028,0.8104897567046907,1.0209544508704287,0.7135517586841807,1.0078186598514924,0.3814156056116459,0.4495177141884153,0.9977515633740697,0.5573144671515226,0.4397299415830268,0.3809642884351681,0.28716643799967495,0.7291831963829495,0.3990847691704881,1.0847706821236474,0.16481155998581593,0.15236829814787844
EQU24_RS05800,0.7003281179646854,1.3342591927703726,-0.7455530487673692,-0.24556360011403044,0.0780242315153733,-0.6882145609125339,0.07980030332309908,-0.53630685028632,-0.32766760981325227,-0.1511008835516065,-0.8273833824452208,-0.2553926104920386,-0.032070419398488155,0.735167070799307,-0.2175526319478899,-0.49327724721071725,-0.07635104383559309,-0.05200494503778992,0.196279862695332,0.4257997834432526
EQU24_RS05810,0.8343667881376542,1.1425394497903831,0.1640097334325937,0.29758763847826536,1.2878206584048641,-0.017476432667241828,1.1147894494897466,0.0863158432376714,0.09064693926935694,0.40156394861584116,-0.025920776058511005,0.4032540366413032,0.27015508479382067,0.1208727280355423,0.5473288324606114,0.17846509463323573,-0.025852790099304294,0.43383220140284595,0.17680228540102122,0.5126785663896403
EQU24_RS05815,0.4421201310214192,0.2494580826106945,0.3376992871233549,-0.10175991434690594,0.28180248780616945,0.09332323249857492,0.11883006985047502,-0.01672340478262897,0.4263587434375318,-0.07829506942886627,0.30508203545484874,0.43217374238919254,-0.18697845927090087,0.47188774747970813,0.16708286334246136,-0.3389356138104694,-0.23720605187197377,0.28747459185320146,0.1904707395320865,0.9899650487540698
EQU24_RS05820,0.6917426302732721,1.0384149356881858,0.1490911716115106,-0.07989270022066655,-0.02584064559814088,0.10819374227374443,-0.23505402328875952,-0.1773877895871303,0.4004816701686887,0.03012617996025274,0.1549361374709633,0.7232053860168405,-0.1676091768399419,0.5542006817576743,0.4622690587379816,-0.4448674767834338,-0.1697336327401561,0.055670201657399235,0.1584723625364593,0.67758978203506
EQU24_RS05825,0.2195875529970103,-0.3222187975640693,-0.304717164382465,0.2886197225504853,-0.1636001872529404,-0.19716095438522477,-0.25765990714429604,0.2519541017205871,0.11961660600245018,0.66212099268543,0.24229997193701114,0.06621898566200886,0.1289658357008361,-0.16296676857793133,0.1273810784182303,-0.5064719302620581,0.20352056423618783,0.2473078907221046,0.18705078281487228,-0.9394682894391755
EQU24_RS05830,0.09053732387359671,0.8880749423165276,-0.08877337081663626,-0.062430070382213876,0.32358520477910246,-0.119572683188512,0.28657911843720124,-0.13239301561870812,0.4556700116859078,-0.11472600818238876,-0.16363351519554087,0.5153545138370011,-0.007532318816904858,0.5313992331202898,0.1509964661284048,-0.15812923411144106,-0.18625248061843375,0.3102092906465912,0.18853945498194472,0.23943074251509602
EQU24_RS05835,0.29898577517393543,0.03289761264793097,-0.08919981837855794,0.06424719995970939,-0.21826455372434883,0.21718229482398102,-0.33297781405923926,0.20764246137718287,0.26845556324968356,0.08372833775305208,-0.040856828012345206,0.22869771757896545,0.13362299026073698,0.2862932483930062,-0.06034430621113084,-0.32904886988046655,0.09351421655592836,0.051821657764495384,0.17196987955233578,-0.8751908611819734
EQU24_RS05840,0.2713040671493019,-0.4988409639939612,-0.014213683283325918,0.17463693980841813,-0.3570475414802566,0.15730747138642623,-0.4222458139979289,0.15356404769738322,0.2366653071779607,0.3050772515956463,0.273668863239631,-0.02618530688383607,0.2656707042967849,-0.019731636036752875,-0.0002716794414292148,-0.05651098394360698,0.3864179901072563,-0.029774302779863548,0.21398133154047322,0.4323681025304107
EQU24_RS05845,0.7256363536342436,-1.108809195799828,0.09167492370475487,0.41342417260292713,-0.32043447099559763,0.3795840838977834,-0.3580658126115391,0.5801110770869138,0.14292152446166753,0.8713087227998589,0.28504331028332486,-0.3792692879132177,0.48662794491493766,-0.14271903886559448,-0.35040240914515425,0.06289191019433679,0.6000668976844578,0.4216071065546293,0.22494122602108144,-0.03080776490265669
EQU24_RS05850,-0.298442615446846,-0.4393554101062269,-0.007032533428993758,0.03646241440809026,-0.24304938479021812,0.09503064249385813,-0.31632138536433524,0.40727451108536566,0.05907351958704068,0.21184681271438202,0.11197233501011518,-0.2179334043847073,0.01691371188409129,0.05260133566026933,-0.3880417839386083,-0.13106502898777844,0.1306416838578032,0.03472975380154358,0.22201411492351764,-0.08305381107665565
EQU24_RS05855,-0.03127562879851594,0.07474685609491455,-0.7195224156569388,-0.043178103359528895,-0.4171067442796851,-0.3305558898952453,-0.5040826713594221,-0.5522358182530381,0.008109853978968476,0.13782919397401205,-0.5523011911542917,0.03510817915348041,-0.06265581427888761,-0.19486369963823957,0.07538253790060798,-0.4063236466931821,0.01005790396780101,-0.5161301313289998,0.16684977595648212,-0.4132637308059057
EQU24_RS05860,-0.9202859289806613,0.25938874850623583,-0.13260778139138027,-0.030280828605055925,0.3156605938624526,0.1899496603203454,0.07126652947385528,0.13945116146786332,0.385854074338391,0.041382453729132004,-0.18317626010352808,-0.4588370126118964,-0.023279087862246077,0.044130282104308825,-0.5227057814256724,-0.35199991612518194,-0.06813440823116647,-0.43092935132106336,0.19195960743010854,0.7576784786056441
EQU24_RS05865,-0.28645690511385014,-0.7268525144647566,-0.8844435497749834,-0.17903783069968243,-0.5152702986452514,-0.8885296748414061,-0.7978468421828463,-0.34922636955644537,-0.5226160789701484,0.2502122321382485,-0.8196992026148391,-0.3749231384006678,-0.18301557418399325,-0.4531913417593028,-0.3712971075502107,-0.8272505723542244,-0.12253526491875513,-0.7478026009357437,0.22051212712689738,-0.4288919602662971
EQU24_RS05870,-0.3429651778484995,0.8647041576880365,-0.1955421838037457,4.0332417181236515,0.010191736479854786,-0.4920439552852927,0.04740675674484399,-0.525658742056762,0.046032955313835555,-0.3255926500419117,0.13513026659570432,0.13860273614321067,2.8001699913468343,0.09705180194195577,0.3923867895500592,0.23945842279207805,0.8178062606914648,-0.17527815886014048,-0.02740494341170217,0.5575532004697532
EQU24_RS05875,-0.36986767744006727,0.8947657927530146,-0.2039844374265513,2.908876760267939,0.1657939401345165,-0.3647417885440127,0.16760601346189213,-0.3236260768290722,-0.09990287335167476,0.24345487900239907,0.1519770075847182,-0.08641172859390252,1.8409688702298146,0.048932912172659576,-0.05092364258969417,-0.24775951813550343,0.7643506360335358,-0.10642188472698408,0.10546837335386554,0.04842489611646105
EQU24_RS05880,-1.3457277651731274,0.5970648752390814,-0.16072130101595627,3.3220185249874765,0.6615313766368592,-0.4259986851550358,0.8496317608419004,-0.15689878168065688,-0.18375047446297546,0.5400005951474085,0.750204274763624,-0.7376968754076128,2.3876576673709144,-0.13196273299233072,-0.8836995974881658,0.28382319205239187,1.1840355025514298,-0.07108981497093485,-0.03709156311137616,0.5364157913816363
EQU24_RS05885,0.8430782061997028,-1.3960035361685954,0.894643290491595,10.724168248351267,0.19202171107863733,0.6113716138724834,0.43797120309027343,1.462530667246604,-0.2279772107918608,2.0548351698671357,1.3498707879603256,-0.42874707174619303,10.610700304837119,-0.4240252124957726,-0.8204284241143485,1.0722966875040818,9.0899536378856,0.956742001913108,0.0949147834397394,-0.17336431426874968
EQU24_RS05890,0.7752933768856597,-0.6330825802094029,0.7882622038717099,10.022825926523142,0.36455329953459825,0.6557389367282468,0.530321459881559,1.1721804499769437,-0.3323992161256923,1.6296064567480744,1.701421607692289,-0.09742083919785587,9.983445746151764,-0.5021095815545981,-0.09953811544992999,0.8125803433847882,8.443239119748032,1.2623485041354925,0.08765255074533654,0.05246932166101911
EQU24_RS05895,1.409984025179922,-1.1246487744702436,0.6762682244751946,10.253358914546158,0.32108402044615053,0.773354489006925,0.6704089529607595,1.2153172984373506,-0.23560552833863183,2.059393349371509,1.3554171282768408,-0.3791330645930526,10.232188036019501,-0.7259584303475198,-0.7818103373069974,1.0449838481306564,8.456610309712731,1.310266305619295,0.08323337782537027,-0.031112951483102395
EQU24_RS05900,1.197547941852474,-0.645740317881388,0.6597917330345012,9.785182010526345,0.828140497454058,0.8412302960282411,0.9271035096299417,1.2483113743331715,-0.10106382798398131,1.7730959546895497,1.422641668189879,-0.00010094731630902279,9.72478009918212,-0.6251018057920773,-0.2319427461593095,1.1484318577112917,7.869216458137287,1.4073821339237824,0.11713420259725904,0.017692075300987688
EQU24_RS05905,0.4570932525902398,-0.8557855079563322,0.5043342260838167,8.787511505903087,0.3153019993753843,0.3154976488939303,0.6826440309075812,0.46703323587512413,-0.17981476956755268,1.2207996673087957,1.759068321258854,-0.08449867962666492,8.66346239241244,-0.6293781893936553,0.2576207363239775,0.8810859801558385,6.820483896756619,1.229247595234054,0.028273217066835957,-0.665052068558966
EQU24_RS05910,0.6858860201802471,-0.20933862294996555,0.1603895328984069,8.369802487194166,0.0033465231241104933,0.2165992466268035,0.17616897366198078,0.32860937563214276,-0.14623773772042878,0.9706566647925176,1.1786230275152645,0.027426693636128863,8.321189823599182,-0.5228034971637612,-0.29226063644112404,0.500635242513309,6.377584815912163,0.7174585587349108,0.07657859640885897,-0.41917999196901395
EQU24_RS05915,0.739022597104743,0.3227356126984107,0.3456413314030647,8.03229683301599,0.8872546160597965,0.5182730990872297,1.1274964463849955,0.5105569554679793,0.7358425256061,0.6030561213166281,1.6256090171116344,0.05508430177939935,7.599322207646067,-0.4329971443577319,0.11416371791530222,0.791012808063659,5.652130385387899,0.8851609526546323,-0.04056485064266886,0.009566616825717864
